column_name,Contain Value,Ratio
system.overlays.3Ifk4ND7o6QBAYMp.system.damage.RrsNfz6nzSiUPvoY.type,1,0.0005827505827505828
system.overlays.3Ifk4ND7o6QBAYMp.system.traits.value,1,0.0005827505827505828
system.overlays.8dtcJWTSeGlvDAUL.name,1,0.0005827505827505828
system.overlays.8dtcJWTSeGlvDAUL.overlayType,1,0.0005827505827505828
system.overlays.8dtcJWTSeGlvDAUL.sort,1,0.0005827505827505828
system.overlays.8dtcJWTSeGlvDAUL.system.damage.RrsNfz6nzSiUPvoY.type,1,0.0005827505827505828
system.overlays.8dtcJWTSeGlvDAUL.system.traits.value,1,0.0005827505827505828
system.overlays.TPSUk7tUquDQhIu3.name,1,0.0005827505827505828
system.overlays.TPSUk7tUquDQhIu3.overlayType,1,0.0005827505827505828
system.overlays.TPSUk7tUquDQhIu3.sort,1,0.0005827505827505828
system.overlays.TPSUk7tUquDQhIu3.system.damage.RrsNfz6nzSiUPvoY.type,1,0.0005827505827505828
system.overlays.TPSUk7tUquDQhIu3.system.traits.value,1,0.0005827505827505828
system.overlays.UizWQQABRIkwrOZj.name,1,0.0005827505827505828
system.overlays.UizWQQABRIkwrOZj.overlayType,1,0.0005827505827505828
system.overlays.UizWQQABRIkwrOZj.sort,1,0.0005827505827505828
system.overlays.UizWQQABRIkwrOZj.system.traits.value,1,0.0005827505827505828
system.overlays.nhamwu2w6qte7bdr._id,1,0.0005827505827505828
system.overlays.nhamwu2w6qte7bdr.overlayType,1,0.0005827505827505828
system.overlays.nhamwu2w6qte7bdr.system.time.value,1,0.0005827505827505828
system.overlays.vymyl3e0gtam972y._id,1,0.0005827505827505828
system.damage.1pyYgYlbN6qQ6aOV.applyMod,1,0.0005827505827505828
system.damage.1pyYgYlbN6qQ6aOV.formula,1,0.0005827505827505828
system.damage.1pyYgYlbN6qQ6aOV.kinds,1,0.0005827505827505828
system.damage.1pyYgYlbN6qQ6aOV.materials,1,0.0005827505827505828
system.damage.1pyYgYlbN6qQ6aOV.type,1,0.0005827505827505828
system.damage.faJw2uvtNcCSSCQg.applyMod,1,0.0005827505827505828
system.damage.faJw2uvtNcCSSCQg.formula,1,0.0005827505827505828
system.damage.faJw2uvtNcCSSCQg.kinds,1,0.0005827505827505828
system.damage.faJw2uvtNcCSSCQg.materials,1,0.0005827505827505828
system.damage.faJw2uvtNcCSSCQg.type,1,0.0005827505827505828
system.heightening.levels.10.damage.faJw2uvtNcCSSCQg.applyMod,1,0.0005827505827505828
system.heightening.levels.10.damage.faJw2uvtNcCSSCQg.formula,1,0.0005827505827505828
system.heightening.levels.10.damage.faJw2uvtNcCSSCQg.kinds,1,0.0005827505827505828
system.heightening.levels.10.damage.faJw2uvtNcCSSCQg.materials,1,0.0005827505827505828
system.heightening.levels.10.damage.faJw2uvtNcCSSCQg.type,1,0.0005827505827505828
system.damage.gcovwqxwitqchoin.applyMod,1,0.0005827505827505828
system.damage.gcovwqxwitqchoin.category,1,0.0005827505827505828
system.damage.gcovwqxwitqchoin.formula,1,0.0005827505827505828
system.damage.gcovwqxwitqchoin.kinds,1,0.0005827505827505828
system.damage.gcovwqxwitqchoin.materials,1,0.0005827505827505828
system.damage.gcovwqxwitqchoin.type,1,0.0005827505827505828
system.heightening.levels.3.damage.0.applyMod,1,0.0005827505827505828
system.heightening.levels.3.damage.0.formula,1,0.0005827505827505828
system.heightening.levels.3.damage.0.materials,1,0.0005827505827505828
system.heightening.levels.3.damage.0.type,1,0.0005827505827505828
system.heightening.levels.3.damage.gcovwqxwitqchoin.applyMod,1,0.0005827505827505828
system.heightening.levels.3.damage.gcovwqxwitqchoin.category,1,0.0005827505827505828
system.heightening.levels.3.damage.gcovwqxwitqchoin.formula,1,0.0005827505827505828
system.heightening.levels.3.damage.gcovwqxwitqchoin.materials,1,0.0005827505827505828
system.heightening.levels.3.damage.gcovwqxwitqchoin.type,1,0.0005827505827505828
system.heightening.levels.5.damage.gcovwqxwitqchoin.applyMod,1,0.0005827505827505828
system.heightening.levels.5.damage.gcovwqxwitqchoin.category,1,0.0005827505827505828
system.heightening.levels.5.damage.gcovwqxwitqchoin.formula,1,0.0005827505827505828
system.heightening.levels.5.damage.gcovwqxwitqchoin.materials,1,0.0005827505827505828
system.heightening.levels.5.damage.gcovwqxwitqchoin.type,1,0.0005827505827505828
system.heightening.levels.7.damage.0.applyMod,1,0.0005827505827505828
system.heightening.levels.7.damage.0.formula,1,0.0005827505827505828
system.heightening.levels.7.damage.0.materials,1,0.0005827505827505828
system.heightening.levels.7.damage.0.type,1,0.0005827505827505828
system.heightening.levels.7.damage.gcovwqxwitqchoin.applyMod,1,0.0005827505827505828
system.heightening.levels.7.damage.gcovwqxwitqchoin.category,1,0.0005827505827505828
system.heightening.levels.7.damage.gcovwqxwitqchoin.formula,1,0.0005827505827505828
system.heightening.levels.7.damage.gcovwqxwitqchoin.materials,1,0.0005827505827505828
system.heightening.levels.7.damage.gcovwqxwitqchoin.type,1,0.0005827505827505828
system.heightening.levels.9.damage.gcovwqxwitqchoin.applyMod,1,0.0005827505827505828
system.heightening.levels.9.damage.gcovwqxwitqchoin.category,1,0.0005827505827505828
system.heightening.levels.9.damage.gcovwqxwitqchoin.formula,1,0.0005827505827505828
system.heightening.levels.9.damage.gcovwqxwitqchoin.materials,1,0.0005827505827505828
system.heightening.levels.9.damage.gcovwqxwitqchoin.type,1,0.0005827505827505828
system.damage.2voY0xl4sJrjuqKs.applyMod,1,0.0005827505827505828
system.damage.2voY0xl4sJrjuqKs.category,1,0.0005827505827505828
system.damage.2voY0xl4sJrjuqKs.formula,1,0.0005827505827505828
system.damage.2voY0xl4sJrjuqKs.kinds,1,0.0005827505827505828
system.damage.2voY0xl4sJrjuqKs.materials,1,0.0005827505827505828
system.damage.2voY0xl4sJrjuqKs.type,1,0.0005827505827505828
system.damage.bmKxkM6C7wpQlsxf.applyMod,1,0.0005827505827505828
system.damage.bmKxkM6C7wpQlsxf.formula,1,0.0005827505827505828
system.damage.bmKxkM6C7wpQlsxf.kinds,1,0.0005827505827505828
system.damage.bmKxkM6C7wpQlsxf.materials,1,0.0005827505827505828
system.damage.bmKxkM6C7wpQlsxf.type,1,0.0005827505827505828
system.heightening.damage.2voY0xl4sJrjuqKs,1,0.0005827505827505828
system.heightening.damage.bmKxkM6C7wpQlsxf,1,0.0005827505827505828
system.damage.t5QwR29amSZkE1Dd.applyMod,1,0.0005827505827505828
system.damage.t5QwR29amSZkE1Dd.formula,1,0.0005827505827505828
system.damage.t5QwR29amSZkE1Dd.kinds,1,0.0005827505827505828
system.damage.t5QwR29amSZkE1Dd.materials,1,0.0005827505827505828
system.damage.t5QwR29amSZkE1Dd.type,1,0.0005827505827505828
system.heightening.damage.t5QwR29amSZkE1Dd,1,0.0005827505827505828
system.damage.yI4fzrhnbFxup4Ep.applyMod,1,0.0005827505827505828
system.damage.yI4fzrhnbFxup4Ep.formula,1,0.0005827505827505828
system.damage.yI4fzrhnbFxup4Ep.kinds,1,0.0005827505827505828
system.damage.yI4fzrhnbFxup4Ep.materials,1,0.0005827505827505828
system.damage.yI4fzrhnbFxup4Ep.type,1,0.0005827505827505828
system.heightening.damage.yI4fzrhnbFxup4Ep,1,0.0005827505827505828
system.damage.3bsJUDEgedKhPx6T.applyMod,1,0.0005827505827505828
system.damage.3bsJUDEgedKhPx6T.formula,1,0.0005827505827505828
system.damage.3bsJUDEgedKhPx6T.kinds,1,0.0005827505827505828
system.damage.3bsJUDEgedKhPx6T.materials,1,0.0005827505827505828
system.damage.3bsJUDEgedKhPx6T.type,1,0.0005827505827505828
system.heightening.damage.3bsJUDEgedKhPx6T,1,0.0005827505827505828
system.damage.dtpQLfwMi5qU2XEa.applyMod,1,0.0005827505827505828
system.damage.dtpQLfwMi5qU2XEa.formula,1,0.0005827505827505828
system.damage.dtpQLfwMi5qU2XEa.kinds,1,0.0005827505827505828
system.damage.dtpQLfwMi5qU2XEa.materials,1,0.0005827505827505828
system.damage.dtpQLfwMi5qU2XEa.type,1,0.0005827505827505828
system.heightening.levels.3.damage.dtpQLfwMi5qU2XEa.applyMod,1,0.0005827505827505828
system.heightening.levels.3.damage.dtpQLfwMi5qU2XEa.formula,1,0.0005827505827505828
system.heightening.levels.3.damage.dtpQLfwMi5qU2XEa.materials,1,0.0005827505827505828
system.heightening.levels.3.damage.dtpQLfwMi5qU2XEa.type,1,0.0005827505827505828
system.heightening.levels.5.damage.dtpQLfwMi5qU2XEa.applyMod,1,0.0005827505827505828
system.heightening.levels.5.damage.dtpQLfwMi5qU2XEa.formula,1,0.0005827505827505828
system.heightening.levels.5.damage.dtpQLfwMi5qU2XEa.materials,1,0.0005827505827505828
system.heightening.levels.5.damage.dtpQLfwMi5qU2XEa.type,1,0.0005827505827505828
system.heightening.levels.7.damage.dtpQLfwMi5qU2XEa.applyMod,1,0.0005827505827505828
system.heightening.levels.7.damage.dtpQLfwMi5qU2XEa.formula,1,0.0005827505827505828
system.heightening.levels.7.damage.dtpQLfwMi5qU2XEa.materials,1,0.0005827505827505828
system.heightening.levels.7.damage.dtpQLfwMi5qU2XEa.type,1,0.0005827505827505828
system.heightening.levels.9.damage.dtpQLfwMi5qU2XEa.applyMod,1,0.0005827505827505828
system.heightening.levels.9.damage.dtpQLfwMi5qU2XEa.formula,1,0.0005827505827505828
system.heightening.levels.9.damage.dtpQLfwMi5qU2XEa.materials,1,0.0005827505827505828
system.heightening.levels.9.damage.dtpQLfwMi5qU2XEa.type,1,0.0005827505827505828
system.damage.3Pz4NTLXD2rzKgf4.applyMod,1,0.0005827505827505828
system.damage.3Pz4NTLXD2rzKgf4.category,1,0.0005827505827505828
system.damage.3Pz4NTLXD2rzKgf4.formula,1,0.0005827505827505828
system.damage.3Pz4NTLXD2rzKgf4.kinds,1,0.0005827505827505828
system.damage.3Pz4NTLXD2rzKgf4.materials,1,0.0005827505827505828
system.damage.3Pz4NTLXD2rzKgf4.type,1,0.0005827505827505828
system.heightening.damage.3Pz4NTLXD2rzKgf4,1,0.0005827505827505828
system.overlays.URQWpedXx9fB1fR7.name,1,0.0005827505827505828
system.overlays.URQWpedXx9fB1fR7.overlayType,1,0.0005827505827505828
system.overlays.URQWpedXx9fB1fR7.sort,1,0.0005827505827505828
system.overlays.URQWpedXx9fB1fR7.system.damage.0.type,1,0.0005827505827505828
system.overlays.wQHuRGaDDW2MemlK._id,1,0.0005827505827505828
system.overlays.wQHuRGaDDW2MemlK.name,1,0.0005827505827505828
system.overlays.wQHuRGaDDW2MemlK.overlayType,1,0.0005827505827505828
system.overlays.wQHuRGaDDW2MemlK.sort,1,0.0005827505827505828
system.overlays.wQHuRGaDDW2MemlK.system.damage.0.type,1,0.0005827505827505828
system.damage.cQDyW0QpjJ38MlSi.applyMod,1,0.0005827505827505828
system.damage.cQDyW0QpjJ38MlSi.formula,1,0.0005827505827505828
system.damage.cQDyW0QpjJ38MlSi.kinds,1,0.0005827505827505828
system.damage.cQDyW0QpjJ38MlSi.materials,1,0.0005827505827505828
system.damage.cQDyW0QpjJ38MlSi.type,1,0.0005827505827505828
system.heightening.damage.cQDyW0QpjJ38MlSi,1,0.0005827505827505828
system.overlays.eOCNn2ohYAvsYZjn._id,1,0.0005827505827505828
system.overlays.eOCNn2ohYAvsYZjn.overlayType,1,0.0005827505827505828
system.overlays.eOCNn2ohYAvsYZjn.sort,1,0.0005827505827505828
system.overlays.xYyA7CV1GaFTRjBQ._id,1,0.0005827505827505828
system.overlays.xYyA7CV1GaFTRjBQ.name,1,0.0005827505827505828
system.overlays.xYyA7CV1GaFTRjBQ.overlayType,1,0.0005827505827505828
system.overlays.xYyA7CV1GaFTRjBQ.sort,1,0.0005827505827505828
system.overlays.xYyA7CV1GaFTRjBQ.system.damage.cQDyW0QpjJ38MlSi.formula,1,0.0005827505827505828
system.overlays.xYyA7CV1GaFTRjBQ.system.heightening.damage.cQDyW0QpjJ38MlSi,1,0.0005827505827505828
system.overlays.xYyA7CV1GaFTRjBQ.system.range.value,1,0.0005827505827505828
system.damage.6jB29A0HYmZ5Sndk.applyMod,1,0.0005827505827505828
system.damage.6jB29A0HYmZ5Sndk.formula,1,0.0005827505827505828
system.damage.6jB29A0HYmZ5Sndk.kinds,1,0.0005827505827505828
system.damage.6jB29A0HYmZ5Sndk.materials,1,0.0005827505827505828
system.damage.6jB29A0HYmZ5Sndk.type,1,0.0005827505827505828
system.damage.u8FtIoasOdjfSdy4.applyMod,1,0.0005827505827505828
system.damage.u8FtIoasOdjfSdy4.formula,1,0.0005827505827505828
system.damage.u8FtIoasOdjfSdy4.kinds,1,0.0005827505827505828
system.damage.u8FtIoasOdjfSdy4.materials,1,0.0005827505827505828
system.damage.u8FtIoasOdjfSdy4.type,1,0.0005827505827505828
system.heightening.damage.6jB29A0HYmZ5Sndk,1,0.0005827505827505828
system.heightening.damage.u8FtIoasOdjfSdy4,1,0.0005827505827505828
system.damage.71hLuboTBYkwkqiR.applyMod,1,0.0005827505827505828
system.damage.71hLuboTBYkwkqiR.formula,1,0.0005827505827505828
system.damage.71hLuboTBYkwkqiR.kinds,1,0.0005827505827505828
system.damage.71hLuboTBYkwkqiR.materials,1,0.0005827505827505828
system.damage.71hLuboTBYkwkqiR.type,1,0.0005827505827505828
system.heightening.damage.71hLuboTBYkwkqiR,1,0.0005827505827505828
system.overlays.1gZuxDZYlG9YSzyW._id,1,0.0005827505827505828
system.overlays.1gZuxDZYlG9YSzyW.name,1,0.0005827505827505828
system.overlays.1gZuxDZYlG9YSzyW.overlayType,1,0.0005827505827505828
system.overlays.1gZuxDZYlG9YSzyW.sort,1,0.0005827505827505828
system.overlays.1gZuxDZYlG9YSzyW.system.damage.71hLuboTBYkwkqiR.materials,1,0.0005827505827505828
system.overlays.E2DbTTDjNlTp0ztA._id,1,0.0005827505827505828
system.overlays.E2DbTTDjNlTp0ztA.name,1,0.0005827505827505828
system.overlays.E2DbTTDjNlTp0ztA.overlayType,1,0.0005827505827505828
system.overlays.E2DbTTDjNlTp0ztA.sort,1,0.0005827505827505828
system.overlays.E2DbTTDjNlTp0ztA.system.damage.71hLuboTBYkwkqiR.materials,1,0.0005827505827505828
system.overlays.ZbRcMkLoWzgq5XvU._id,1,0.0005827505827505828
system.overlays.ZbRcMkLoWzgq5XvU.name,1,0.0005827505827505828
system.overlays.ZbRcMkLoWzgq5XvU.overlayType,1,0.0005827505827505828
system.overlays.ZbRcMkLoWzgq5XvU.sort,1,0.0005827505827505828
system.overlays.ZbRcMkLoWzgq5XvU.system.damage.71hLuboTBYkwkqiR.materials,1,0.0005827505827505828
system.overlays.hk5Z57VxDZI5WAgq._id,1,0.0005827505827505828
system.overlays.hk5Z57VxDZI5WAgq.name,1,0.0005827505827505828
system.overlays.hk5Z57VxDZI5WAgq.overlayType,1,0.0005827505827505828
system.overlays.hk5Z57VxDZI5WAgq.sort,1,0.0005827505827505828
system.damage.nqp6byhfcwbvtstj.applyMod,1,0.0005827505827505828
system.damage.nqp6byhfcwbvtstj.formula,1,0.0005827505827505828
system.damage.nqp6byhfcwbvtstj.kinds,1,0.0005827505827505828
system.damage.nqp6byhfcwbvtstj.materials,1,0.0005827505827505828
system.damage.nqp6byhfcwbvtstj.type,1,0.0005827505827505828
system.heightening.damage.nqp6byhfcwbvtstj,1,0.0005827505827505828
system.damage.rrgCumtxsY2Gaxqv.applyMod,1,0.0005827505827505828
system.damage.rrgCumtxsY2Gaxqv.formula,1,0.0005827505827505828
system.damage.rrgCumtxsY2Gaxqv.kinds,1,0.0005827505827505828
system.damage.rrgCumtxsY2Gaxqv.materials,1,0.0005827505827505828
system.damage.rrgCumtxsY2Gaxqv.type,1,0.0005827505827505828
system.heightening.damage.rrgCumtxsY2Gaxqv,1,0.0005827505827505828
system.overlays.2I469pfbYcmFvzOA._id,1,0.0005827505827505828
system.overlays.2I469pfbYcmFvzOA.name,1,0.0005827505827505828
system.overlays.2I469pfbYcmFvzOA.overlayType,1,0.0005827505827505828
system.overlays.2I469pfbYcmFvzOA.sort,1,0.0005827505827505828
system.overlays.2I469pfbYcmFvzOA.system.damage.0.type,1,0.0005827505827505828
system.overlays.cUFX7ExSLeoa3vIF._id,1,0.0005827505827505828
system.overlays.cUFX7ExSLeoa3vIF.name,1,0.0005827505827505828
system.overlays.cUFX7ExSLeoa3vIF.overlayType,1,0.0005827505827505828
system.overlays.cUFX7ExSLeoa3vIF.sort,1,0.0005827505827505828
system.overlays.cUFX7ExSLeoa3vIF.system.damage.0.type,1,0.0005827505827505828
system.overlays.zFWsMjoeCnLxqJaV._id,1,0.0005827505827505828
system.overlays.zFWsMjoeCnLxqJaV.name,1,0.0005827505827505828
system.overlays.zFWsMjoeCnLxqJaV.overlayType,1,0.0005827505827505828
system.overlays.zFWsMjoeCnLxqJaV.sort,1,0.0005827505827505828
system.overlays.zFWsMjoeCnLxqJaV.system.damage.0.type,1,0.0005827505827505828
system.damage.MNALi2V7x2auCIFW.applyMod,1,0.0005827505827505828
system.damage.MNALi2V7x2auCIFW.formula,1,0.0005827505827505828
system.damage.MNALi2V7x2auCIFW.kinds,1,0.0005827505827505828
system.damage.MNALi2V7x2auCIFW.materials,1,0.0005827505827505828
system.damage.MNALi2V7x2auCIFW.type,1,0.0005827505827505828
system.heightening.damage.MNALi2V7x2auCIFW,1,0.0005827505827505828
system.damage.Xf082AUJaiQvTqg7.applyMod,1,0.0005827505827505828
system.damage.Xf082AUJaiQvTqg7.formula,1,0.0005827505827505828
system.damage.Xf082AUJaiQvTqg7.kinds,1,0.0005827505827505828
system.damage.Xf082AUJaiQvTqg7.materials,1,0.0005827505827505828
system.damage.Xf082AUJaiQvTqg7.type,1,0.0005827505827505828
system.heightening.damage.Xf082AUJaiQvTqg7,1,0.0005827505827505828
system.overlays.dfoz8m3dp8dllujj._id,1,0.0005827505827505828
system.overlays.dfoz8m3dp8dllujj.overlayType,1,0.0005827505827505828
system.overlays.dfoz8m3dp8dllujj.sort,1,0.0005827505827505828
system.overlays.dfoz8m3dp8dllujj.system.heightening.interval,1,0.0005827505827505828
system.overlays.dfoz8m3dp8dllujj.system.heightening.type,1,0.0005827505827505828
system.overlays.dfoz8m3dp8dllujj.system.time.value,1,0.0005827505827505828
system.overlays.iyvv4m0qmxo1b08z._id,1,0.0005827505827505828
system.overlays.iyvv4m0qmxo1b08z.overlayType,1,0.0005827505827505828
system.overlays.iyvv4m0qmxo1b08z.sort,1,0.0005827505827505828
system.overlays.iyvv4m0qmxo1b08z.system.area.value,1,0.0005827505827505828
system.overlays.iyvv4m0qmxo1b08z.system.time.value,1,0.0005827505827505828
system.overlays.s0qqpj2kn6xavdyp._id,1,0.0005827505827505828
system.overlays.s0qqpj2kn6xavdyp.overlayType,1,0.0005827505827505828
system.overlays.s0qqpj2kn6xavdyp.sort,1,0.0005827505827505828
system.overlays.s0qqpj2kn6xavdyp.system.area.value,1,0.0005827505827505828
system.overlays.s0qqpj2kn6xavdyp.system.time.value,1,0.0005827505827505828
system.damage.fkGxU6Jk2SdLG1OG.applyMod,1,0.0005827505827505828
system.damage.fkGxU6Jk2SdLG1OG.formula,1,0.0005827505827505828
system.damage.fkGxU6Jk2SdLG1OG.kinds,1,0.0005827505827505828
system.damage.fkGxU6Jk2SdLG1OG.materials,1,0.0005827505827505828
system.damage.fkGxU6Jk2SdLG1OG.type,1,0.0005827505827505828
system.heightening.damage.fkGxU6Jk2SdLG1OG,1,0.0005827505827505828
system.traits.selected.curse,1,0.0005827505827505828
system.traits.selected.death,1,0.0005827505827505828
system.damage.Q5pYqnYJKLLFbsHX.applyMod,1,0.0005827505827505828
system.damage.Q5pYqnYJKLLFbsHX.formula,1,0.0005827505827505828
system.damage.Q5pYqnYJKLLFbsHX.kinds,1,0.0005827505827505828
system.damage.Q5pYqnYJKLLFbsHX.materials,1,0.0005827505827505828
system.damage.Q5pYqnYJKLLFbsHX.type,1,0.0005827505827505828
system.heightening.damage.Q5pYqnYJKLLFbsHX,1,0.0005827505827505828
system.damage.9wSYsvMyZBn4SR20.applyMod,1,0.0005827505827505828
system.damage.9wSYsvMyZBn4SR20.formula,1,0.0005827505827505828
system.damage.9wSYsvMyZBn4SR20.kinds,1,0.0005827505827505828
system.damage.9wSYsvMyZBn4SR20.materials,1,0.0005827505827505828
system.damage.9wSYsvMyZBn4SR20.type,1,0.0005827505827505828
system.damage.utw4ddumvvnvuqom.applyMod,1,0.0005827505827505828
system.damage.utw4ddumvvnvuqom.formula,1,0.0005827505827505828
system.damage.utw4ddumvvnvuqom.kinds,1,0.0005827505827505828
system.damage.utw4ddumvvnvuqom.materials,1,0.0005827505827505828
system.damage.utw4ddumvvnvuqom.type,1,0.0005827505827505828
system.heightening.damage.utw4ddumvvnvuqom,1,0.0005827505827505828
system.overlays.DoqHugNozok6ecgz._id,1,0.0005827505827505828
system.overlays.DoqHugNozok6ecgz.name,1,0.0005827505827505828
system.overlays.DoqHugNozok6ecgz.overlayType,1,0.0005827505827505828
system.overlays.DoqHugNozok6ecgz.sort,1,0.0005827505827505828
system.overlays.DoqHugNozok6ecgz.system.damage.utw4ddumvvnvuqom.type,1,0.0005827505827505828
system.overlays.j6B2PBCHQqC0Jv16._id,1,0.0005827505827505828
system.overlays.j6B2PBCHQqC0Jv16.name,1,0.0005827505827505828
system.overlays.j6B2PBCHQqC0Jv16.overlayType,1,0.0005827505827505828
system.overlays.j6B2PBCHQqC0Jv16.sort,1,0.0005827505827505828
system.overlays.j6B2PBCHQqC0Jv16.system.damage.utw4ddumvvnvuqom.type,1,0.0005827505827505828
system.heightening.levels.8.range.value,1,0.0005827505827505828
system.damage.NCkXViQ3UkwGDWOr.applyMod,1,0.0005827505827505828
system.damage.NCkXViQ3UkwGDWOr.formula,1,0.0005827505827505828
system.damage.NCkXViQ3UkwGDWOr.kinds,1,0.0005827505827505828
system.damage.NCkXViQ3UkwGDWOr.materials,1,0.0005827505827505828
system.damage.NCkXViQ3UkwGDWOr.type,1,0.0005827505827505828
system.heightening.damage.NCkXViQ3UkwGDWOr,1,0.0005827505827505828
system.damage.nq1rqbq4e9qh9tfk.applyMod,1,0.0005827505827505828
system.damage.nq1rqbq4e9qh9tfk.formula,1,0.0005827505827505828
system.damage.nq1rqbq4e9qh9tfk.kinds,1,0.0005827505827505828
system.damage.nq1rqbq4e9qh9tfk.materials,1,0.0005827505827505828
system.damage.nq1rqbq4e9qh9tfk.type,1,0.0005827505827505828
system.heightening.damage.nq1rqbq4e9qh9tfk,1,0.0005827505827505828
system.damage.Z4qB0jL7MHJobesW.applyMod,1,0.0005827505827505828
system.damage.Z4qB0jL7MHJobesW.formula,1,0.0005827505827505828
system.damage.Z4qB0jL7MHJobesW.kinds,1,0.0005827505827505828
system.damage.Z4qB0jL7MHJobesW.materials,1,0.0005827505827505828
system.damage.Z4qB0jL7MHJobesW.type,1,0.0005827505827505828
system.heightening.damage.Z4qB0jL7MHJobesW,1,0.0005827505827505828
system.damage.HmxGQAIhO9ECJTuC.applyMod,1,0.0005827505827505828
system.damage.HmxGQAIhO9ECJTuC.formula,1,0.0005827505827505828
system.damage.HmxGQAIhO9ECJTuC.kinds,1,0.0005827505827505828
system.damage.HmxGQAIhO9ECJTuC.materials,1,0.0005827505827505828
